seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr11	2159604	2160473	870	*	X01096	51214	2161758	2169896	8139	+	1284	upstream	1284	IGF2-AS
chr11	2160534	2160638	105	*	X01097	51214	2161758	2169896	8139	+	1119	upstream	1119	IGF2-AS
chr11	2170896	2170924	29	*	X01101	3481	2150342	2170833	20492	-	62	upstream	62	IGF2
chr11	2170896	2170924	29	*	X01102	3481	2150342	2170833	20492	-	62	upstream	62	IGF2
chr11	2171019	2171135	117	*	X01103	3481	2150342	2170833	20492	-	185	upstream	185	IGF2
chr11	2292710	2292732	23	*	X01110	430	2289728	2292182	2455	-	527	upstream	527	ASCL2
chr11	2292562	2292732	171	*	X01111	430	2289728	2292182	2455	-	379	upstream	379	ASCL2
chr11	2293957	2294121	165	*	X01112	430	2289728	2292182	2455	-	1774	upstream	1774	ASCL2
chr11	2293957	2294121	165	*	X01113	430	2289728	2292182	2455	-	1774	upstream	1774	ASCL2
chr11	2464785	2464869	85	*	X01114	3784	2466221	2870340	404120	+	1351	upstream	1351	KCNQ1
chr11	2464785	2465054	270	*	X01115	3784	2466221	2870340	404120	+	1166	upstream	1166	KCNQ1
chr11	2908341	2908415	75	*	X01185	1028	2904448	2906995	2548	-	1345	upstream	1345	CDKN1C
chr11	2951712	2951789	78	*	X01187	7262	2949503	2950650	1148	-	1061	upstream	1061	PHLDA2
chr11	6280078	6280242	165	*	X01202	887	6280904	6293357	12454	+	661	upstream	661	CCKBR
chr11	6280078	6280242	165	*	X01203	887	6280904	6293357	12454	+	661	upstream	661	CCKBR
chr11	6280783	6281262	480	*	X01204	887	6280904	6293357	12454	+	0	overlapStart	0	CCKBR
chr11	6677977	6678141	165	*	X01214	8642	6642558	6677074	34517	-	902	upstream	902	DCHS1
chr11	6677977	6678141	165	*	X01215	8642	6642558	6677074	34517	-	902	upstream	902	DCHS1
chr11	6678262	6678486	225	*	X01216	8642	6642558	6677074	34517	-	1187	upstream	1187	DCHS1
chr11	6678262	6678486	225	*	X01217	8642	6642558	6677074	34517	-	1187	upstream	1187	DCHS1
chr11	8039874	8039963	90	*	X01226	7275	8040791	8127654	86864	+	827	upstream	827	TUB
chr11	8040193	8040477	285	*	X01227	7275	8040791	8127654	86864	+	313	upstream	313	TUB
chr11	8040988	8041122	135	*	X01228	7275	8040791	8127654	86864	+	0	inside	196	TUB
chr11	8290639	8290878	240	*	X01237	4004	8245851	8290182	44332	-	456	upstream	456	LMO1
chr11	9026275	9026352	78	*	X01240	56675	9002123	9025596	23474	-	678	upstream	678	NRIP3
chr11	9027193	9027312	120	*	X01241	56675	9002123	9025596	23474	-	1596	upstream	1596	NRIP3
chr11	9113578	9113727	150	*	X01242	100847015	9111859	9111926	68	-	1651	upstream	1651	MIR5691
chr11	9113578	9113727	150	*	X01242	57758	9041047	9113150	72104	-	427	upstream	427	SCUBE2
chr11	10326801	10326905	105	*	X01243	133	10326642	10328923	2282	+	0	inside	158	ADM
chr11	13030877	13030885	9	*	X01250	644943	13030970	13033653	2684	+	84	upstream	84	RASSF10
chr11	13983046	13983210	165	*	X01257	10418	13984184	14289679	305496	+	973	upstream	973	SPON1
chr11	14666717	14666806	90	*	X01261	5682	14515188	14665180	149993	-	1536	upstream	1536	PSMA1
chr11	14993695	14994189	495	*	X01263	796	14988215	14993832	5618	-	0	overlapStart	0	CALCA
chr11	14995660	14995884	225	*	X01264	796	14988215	14993832	5618	-	1827	upstream	1827	CALCA
chr11	15093904	15094083	180	*	X01265	797	15095146	15103888	8743	+	1062	upstream	1062	CALCB
chr11	15094189	15094488	300	*	X01266	797	15095146	15103888	8743	+	657	upstream	657	CALCB
chr11	17497962	17498171	210	*	X01294	6833	17414432	17498449	84018	-	0	inside	277	ABCC8
chr11	17498307	17498374	68	*	X01295	6833	17414432	17498449	84018	-	0	inside	74	ABCC8
chr11	17498640	17499011	372	*	X01296	6833	17414432	17498449	84018	-	190	upstream	190	ABCC8
chr11	17498640	17499011	372	*	X01297	6833	17414432	17498449	84018	-	190	upstream	190	ABCC8
chr11	17741162	17741296	135	*	X01308	4654	17741110	17743678	2569	+	0	inside	51	MYOD1
chr11	17755742	17755781	40	*	X01311	3746	17757495	17804602	47108	+	1713	upstream	1713	KCNC1
chr11	17755742	17755876	135	*	X01312	3746	17757495	17804602	47108	+	1618	upstream	1618	KCNC1
chr11	17755997	17756153	157	*	X01313	3746	17757495	17804602	47108	+	1341	upstream	1341	KCNC1
chr11	17756807	17756956	150	*	X01314	3746	17757495	17804602	47108	+	538	upstream	538	KCNC1
chr11	17756961	17756986	26	*	X01315	3746	17757495	17804602	47108	+	508	upstream	508	KCNC1
chr11	19736050	19736093	44	*	X01337	100126784	19732480	19736218	3739	-	0	inside	124	NAV2-AS6
chr11	19736211	19736349	139	*	X01338	100126784	19732480	19736218	3739	-	0	overlapStart	0	NAV2-AS6
chr11	19736050	19736093	44	*	X01339	100126784	19732480	19736218	3739	-	0	inside	124	NAV2-AS6
chr11	19736128	19736349	222	*	X01340	100126784	19732480	19736218	3739	-	0	overlapStart	0	NAV2-AS6
chr11	19736538	19736634	97	*	X01341	100126784	19732480	19736218	3739	-	319	upstream	319	NAV2-AS6
chr11	19736485	19736634	150	*	X01342	100126784	19732480	19736218	3739	-	266	upstream	266	NAV2-AS6
chr11	19736980	19737114	135	*	X01343	100126784	19732480	19736218	3739	-	761	upstream	761	NAV2-AS6
chr11	19736980	19737114	135	*	X01344	100126784	19732480	19736218	3739	-	761	upstream	761	NAV2-AS6
chr11	20181660	20181989	330	*	X01354	120237	20177760	20181870	4111	-	0	overlapStart	0	DBX1
chr11	20619386	20619490	105	*	X01367	9152	20620946	20676610	55665	+	1455	upstream	1455	SLC6A5
chr11	20689872	20689991	120	*	X01376	4745	20691117	21597229	906113	+	1125	upstream	1125	NELL1
chr11	20691175	20691176	2	*	X01377	4745	20691117	21597229	906113	+	0	inside	57	NELL1
chr11	22688296	22688475	180	*	X01384	2620	22688160	22834547	146388	+	0	inside	135	GAS2
chr11	27743600	27743636	37	*	X01396	627	27676442	27743605	67164	-	0	overlapStart	0	BDNF
chr11	27743600	27743734	135	*	X01397	627	27676442	27743605	67164	-	0	overlapStart	0	BDNF
chr11	27743780	27743899	120	*	X01398	627	27676442	27743605	67164	-	174	upstream	174	BDNF
chr11	27744146	27744178	33	*	X01399	627	27676442	27743605	67164	-	540	upstream	540	BDNF
chr11	27744505	27744535	31	*	X01400	627	27676442	27743605	67164	-	899	upstream	899	BDNF
chr11	30038205	30038339	135	*	X01405	3739	30031288	30038577	7290	-	0	inside	237	KCNA4
chr11	30038351	30038440	90	*	X01406	3739	30031288	30038577	7290	-	0	inside	136	KCNA4
chr11	30038876	30038995	120	*	X01407	3739	30031288	30038577	7290	-	298	upstream	298	KCNA4
chr11	30039266	30039355	90	*	X01408	3739	30031288	30038577	7290	-	688	upstream	688	KCNA4
chr11	31837022	31837171	150	*	X01433	440034	31838114	31908587	70474	+	942	upstream	942	PAX6-AS1
chr11	31837022	31837171	150	*	X01433	5954	31838114	32127272	289159	+	942	upstream	942	RCN1
chr11	31837442	31837576	135	*	X01434	440034	31838114	31908587	70474	+	537	upstream	537	PAX6-AS1
chr11	31837442	31837576	135	*	X01434	5954	31838114	32127272	289159	+	537	upstream	537	RCN1
chr11	31838327	31838506	180	*	X01435	440034	31838114	31908587	70474	+	0	inside	212	PAX6-AS1
chr11	31838327	31838506	180	*	X01435	5954	31838114	32127272	289159	+	0	inside	212	RCN1
chr11	31839257	31839466	210	*	X01437	5080	31806340	31839509	33170	-	0	inside	42	PAX6
chr11	31840277	31840396	120	*	X01438	5080	31806340	31839509	33170	-	767	upstream	767	PAX6
chr11	31840517	31840771	255	*	X01439	5080	31806340	31839509	33170	-	1007	upstream	1007	PAX6
chr11	31840916	31840928	13	*	X01440	5080	31806340	31839509	33170	-	1406	upstream	1406	PAX6
chr11	31841007	31841050	44	*	X01441	5080	31806340	31839509	33170	-	1497	upstream	1497	PAX6
chr11	31841059	31841071	13	*	X01442	5080	31806340	31839509	33170	-	1549	upstream	1549	PAX6
chr11	32455238	32455372	135	*	X01462	51352	32457285	32461620	4336	+	1912	upstream	1912	WT1-AS
chr11	32457065	32457090	26	*	X01463	51352	32457285	32461620	4336	+	194	upstream	194	WT1-AS
chr11	32457065	32457090	26	*	X01463	7490	32409322	32457081	47760	-	0	overlapStart	0	WT1
chr11	32457172	32457337	166	*	X01464	51352	32457285	32461620	4336	+	0	overlapStart	0	WT1-AS
chr11	32457172	32457337	166	*	X01464	7490	32409322	32457081	47760	-	90	upstream	90	WT1
chr11	32457413	32457772	360	*	X01465	51352	32457285	32461620	4336	+	0	inside	127	WT1-AS
chr11	32457413	32457772	360	*	X01465	7490	32409322	32457081	47760	-	331	upstream	331	WT1
chr11	32457938	32458087	150	*	X01466	7490	32409322	32457081	47760	-	856	upstream	856	WT1
chr11	35160450	35160689	240	*	X01481	960	35160417	35253949	93533	+	0	inside	32	CD44
chr11	35441738	35441870	133	*	X01485	6506	35272752	35441610	168859	-	127	upstream	127	SLC1A2
chr11	35638683	35638738	56	*	X01486	24147	35639735	35642421	2687	+	996	upstream	996	FJX1
chr11	43579297	43579499	203	*	X01507	100313777	43581206	43581303	98	+	1706	upstream	1706	MIR670
chr11	43601991	43602156	166	*	X01516	406918	43602944	43603033	90	+	787	upstream	787	MIR129-2
chr11	43602826	43602921	96	*	X01517	406918	43602944	43603033	90	+	22	upstream	22	MIR129-2
chr11	43963448	43963714	267	*	X01523	387763	43964106	43965433	1328	+	391	upstream	391	C11orf96
chr11	43963448	43963716	269	*	X01524	387763	43964106	43965433	1328	+	389	upstream	389	C11orf96
chr11	43963793	43963912	120	*	X01525	387763	43964106	43965433	1328	+	193	upstream	193	C11orf96
chr11	43963973	43964092	120	*	X01526	387763	43964106	43965433	1328	+	13	upstream	13	C11orf96
chr11	44331324	44331418	95	*	X01537	60529	44282278	44331716	49439	-	0	inside	297	ALX4
chr11	44331599	44331729	131	*	X01538	60529	44282278	44331716	49439	-	0	overlapStart	0	ALX4
chr11	44332139	44332273	135	*	X01539	60529	44282278	44331716	49439	-	422	upstream	422	ALX4
chr11	44332754	44332888	135	*	X01540	60529	44282278	44331716	49439	-	1037	upstream	1037	ALX4
chr11	45686988	45687102	115	*	X01569	8534	45669239	45687206	17968	-	0	inside	103	CHST1
chr11	45793049	45793213	165	*	X01570	374387	45792983	45793909	927	+	0	inside	65	LINC02716
chr11	45824594	45824637	44	*	X01571	55343	45825623	45834567	8945	+	985	upstream	985	SLC35C1
chr11	45824594	45824728	135	*	X01572	55343	45825623	45834567	8945	+	894	upstream	894	SLC35C1
chr11	46352962	46353156	195	*	X01578	8525	46354455	46402104	47650	+	1298	upstream	1298	DGKZ
chr11	46352962	46353156	195	*	X01579	8525	46354455	46402104	47650	+	1298	upstream	1298	DGKZ
chr11	46354177	46354506	330	*	X01580	8525	46354455	46402104	47650	+	0	overlapStart	0	DGKZ
chr11	46409868	46409889	22	*	X01584	1132	46406640	46408107	1468	-	1760	upstream	1760	CHRM4
chr11	46409785	46409889	105	*	X01585	1132	46406640	46408107	1468	-	1677	upstream	1677	CHRM4
chr11	47615788	47615887	100	*	X01597	114900	47611216	47615961	4746	-	0	inside	73	C1QTNF4
chr11	47615959	47615999	41	*	X01598	114900	47611216	47615961	4746	-	0	overlapStart	0	C1QTNF4
chr11	48001423	48001544	122	*	X01599	5795	48002110	48192394	190285	+	565	upstream	565	PTPRJ
chr11	48001575	48001694	120	*	X01600	5795	48002110	48192394	190285	+	415	upstream	415	PTPRJ
chr11	56947373	56947513	141	*	X01601	219527	56949221	56959188	9968	+	1707	upstream	1707	LRRC55
chr11	56948403	56948563	161	*	X01602	219527	56949221	56959188	9968	+	657	upstream	657	LRRC55
chr11	56948029	56948563	535	*	X01603	219527	56949221	56959188	9968	+	657	upstream	657	LRRC55
chr11	56947574	56947937	364	*	X01604	219527	56949221	56959188	9968	+	1283	upstream	1283	LRRC55
chr11	57226403	57226500	98	*	X01608	349667	57228339	57244384	16046	+	1838	upstream	1838	RTN4RL2
chr11	57226531	57226680	150	*	X01609	349667	57228339	57244384	16046	+	1658	upstream	1658	RTN4RL2
chr11	57227668	57227747	80	*	X01610	349667	57228339	57244384	16046	+	591	upstream	591	RTN4RL2
chr11	57227668	57227772	105	*	X01611	349667	57228339	57244384	16046	+	566	upstream	566	RTN4RL2
chr11	57227818	57227880	63	*	X01612	349667	57228339	57244384	16046	+	458	upstream	458	RTN4RL2
chr11	58874855	58874974	120	*	X01622	374393	58874658	58894888	20231	+	0	inside	196	FAM111B
chr11	61274865	61274984	120	*	X01639	100616470	61276068	61276129	62	+	1083	upstream	1083	MIR4488
chr11	61274865	61274984	120	*	X01639	390205	61276272	61278490	2219	+	1287	upstream	1287	LRRC10B
chr11	61274865	61274984	120	*	X01640	100616470	61276068	61276129	62	+	1083	upstream	1083	MIR4488
chr11	61274865	61274984	120	*	X01640	390205	61276272	61278490	2219	+	1287	upstream	1287	LRRC10B
chr11	61275465	61275614	150	*	X01641	100616470	61276068	61276129	62	+	453	upstream	453	MIR4488
chr11	61275465	61275614	150	*	X01641	390205	61276272	61278490	2219	+	657	upstream	657	LRRC10B
chr11	61275465	61275614	150	*	X01642	100616470	61276068	61276129	62	+	453	upstream	453	MIR4488
chr11	61275465	61275614	150	*	X01642	390205	61276272	61278490	2219	+	657	upstream	657	LRRC10B
chr11	61275660	61275764	105	*	X01643	100616470	61276068	61276129	62	+	303	upstream	303	MIR4488
chr11	61275660	61275764	105	*	X01643	390205	61276272	61278490	2219	+	507	upstream	507	LRRC10B
chr11	61275990	61276116	127	*	X01644	100616470	61276068	61276129	62	+	0	overlapStart	0	MIR4488
chr11	61275990	61276116	127	*	X01644	390205	61276272	61278490	2219	+	155	upstream	155	LRRC10B
chr11	61347977	61348197	221	*	X01649	9066	61281188	61348344	67157	-	0	inside	146	SYT7
chr11	61448193	61448289	97	*	X01650	747	61447905	61514474	66570	+	0	inside	287	DAGLA
chr11	62314471	62314535	65	*	X01656	79026	62201014	62314332	113319	-	138	upstream	138	AHNAK
chr11	62370057	62370080	24	*	X01658	9219	62360675	62369312	8638	-	744	upstream	744	MTA2
chr11	63537809	63537898	90	*	X01663	65998	63527364	63536113	8750	-	1695	upstream	1695	ZFTA
chr11	64058416	64058760	345	*	X01702	50801	64058793	64072239	13447	+	32	upstream	32	KCNK4
chr11	64059046	64059048	3	*	X01703	50801	64058793	64072239	13447	+	0	inside	252	KCNK4
chr11	65342100	65342204	105	*	X01734	254102	65343509	65360116	16608	+	1304	upstream	1304	EHBP1L1
chr11	65342725	65342789	65	*	X01735	254102	65343509	65360116	16608	+	719	upstream	719	EHBP1L1
chr11	65342700	65342789	90	*	X01736	254102	65343509	65360116	16608	+	719	upstream	719	EHBP1L1
chr11	65549288	65549347	60	*	X01743	91056	65541369	65548062	6694	-	1225	upstream	1225	AP5B1
chr11	65549809	65549913	105	*	X01744	91056	65541369	65548062	6694	-	1746	upstream	1746	AP5B1
chr11	65553499	65553633	135	*	X01745	5017	65554505	65564690	10186	+	871	upstream	871	OVOL1
chr11	65553499	65553633	135	*	X01746	5017	65554505	65564690	10186	+	871	upstream	871	OVOL1
chr11	65779745	65779879	135	*	X01754	1474	65779462	65780976	1515	+	0	inside	282	CST6
chr11	66058991	66059097	107	*	X01755	256472	66059373	66064135	4763	+	275	upstream	275	TMEM151A
chr11	66058991	66059112	122	*	X01756	256472	66059373	66064135	4763	+	260	upstream	260	TMEM151A
chr11	66186546	66186665	120	*	X01758	266743	66188475	66194177	5703	+	1809	upstream	1809	NPAS4
chr11	66186547	66186665	119	*	X01759	266743	66188475	66194177	5703	+	1809	upstream	1809	NPAS4
chr11	66187135	66187176	42	*	X01760	266743	66188475	66194177	5703	+	1298	upstream	1298	NPAS4
chr11	66187135	66187254	120	*	X01761	266743	66188475	66194177	5703	+	1220	upstream	1220	NPAS4
chr11	66790283	66790387	105	*	X01766	91683	66790190	66818334	28145	+	0	inside	92	SYT12
chr11	66790283	66790387	105	*	X01767	91683	66790190	66818334	28145	+	0	inside	92	SYT12
chr11	67141240	67141536	297	*	X01776	23529	67131639	67141648	10010	-	0	inside	111	CLCF1
chr11	67142092	67142346	255	*	X01777	23529	67131639	67141648	10010	-	443	upstream	443	CLCF1
chr11	67142407	67142533	127	*	X01778	23529	67131639	67141648	10010	-	758	upstream	758	CLCF1
chr11	67142650	67142754	105	*	X01779	23529	67131639	67141648	10010	-	1001	upstream	1001	CLCF1
chr11	67142800	67142896	97	*	X01780	23529	67131639	67141648	10010	-	1151	upstream	1151	CLCF1
chr11	67143280	67143504	225	*	X01781	23529	67131639	67141648	10010	-	1631	upstream	1631	CLCF1
chr11	67408220	67408339	120	*	X01788	347853	67398774	67407031	8258	-	1188	upstream	1188	TBX10
chr11	67408220	67408339	120	*	X01789	347853	67398774	67407031	8258	-	1188	upstream	1188	TBX10
chr11	67408370	67408489	120	*	X01790	347853	67398774	67407031	8258	-	1338	upstream	1338	TBX10
chr11	67408370	67408489	120	*	X01791	347853	67398774	67407031	8258	-	1338	upstream	1338	TBX10
chr11	68450843	68450929	87	*	X01792	51083	68451983	68458643	6661	+	1053	upstream	1053	GAL
chr11	68450780	68450929	150	*	X01793	51083	68451983	68458643	6661	+	1053	upstream	1053	GAL
chr11	68451599	68451916	318	*	X01794	51083	68451983	68458643	6661	+	66	upstream	66	GAL
chr11	68451590	68451921	332	*	X01795	51083	68451983	68458643	6661	+	61	upstream	61	GAL
chr11	68610239	68610373	135	*	X01796	1374	68522088	68609399	87312	-	839	upstream	839	CPT1A
chr11	68610239	68610373	135	*	X01797	1374	68522088	68609399	87312	-	839	upstream	839	CPT1A
chr11	69520107	69520130	24	*	X01807	9965	69513006	69519106	6101	-	1000	upstream	1000	FGF19
chr11	69519724	69520130	407	*	X01808	9965	69513006	69519106	6101	-	617	upstream	617	FGF19
chr11	69520506	69520655	150	*	X01809	9965	69513006	69519106	6101	-	1399	upstream	1399	FGF19
chr11	69590235	69590354	120	*	X01814	2249	69587797	69590171	2375	-	63	upstream	63	FGF4
chr11	69590595	69590759	165	*	X01815	2249	69587797	69590171	2375	-	423	upstream	423	FGF4
chr11	69590595	69590759	165	*	X01816	2249	69587797	69590171	2375	-	423	upstream	423	FGF4
chr11	69591285	69591431	147	*	X01817	2249	69587797	69590171	2375	-	1113	upstream	1113	FGF4
chr11	69633833	69633937	105	*	X01824	2248	69624736	69634192	9457	-	0	inside	254	FGF3
chr11	69634411	69634575	165	*	X01825	2248	69624736	69634192	9457	-	218	upstream	218	FGF3
chr11	69634591	69634770	180	*	X01826	2248	69624736	69634192	9457	-	398	upstream	398	FGF3
chr11	69634860	69634900	41	*	X01827	2248	69624736	69634192	9457	-	667	upstream	667	FGF3
chr11	69634954	69635144	191	*	X01828	2248	69624736	69634192	9457	-	761	upstream	761	FGF3
chr11	69635235	69635369	135	*	X01829	2248	69624736	69634192	9457	-	1042	upstream	1042	FGF3
chr11	69635790	69635911	122	*	X01830	2248	69624736	69634192	9457	-	1597	upstream	1597	FGF3
chr11	69922368	69922487	120	*	X01847	55107	69924408	70035652	111245	+	1920	upstream	1920	ANO1
chr11	69923373	69923522	150	*	X01848	55107	69924408	70035652	111245	+	885	upstream	885	ANO1
chr11	69923943	69924227	285	*	X01849	55107	69924408	70035652	111245	+	180	upstream	180	ANO1
chr11	69923943	69924227	285	*	X01850	55107	69924408	70035652	111245	+	180	upstream	180	ANO1
chr11	71955492	71955596	105	*	X01865	401	71950121	71955220	5100	-	271	upstream	271	PHOX2A
chr11	71955687	71955821	135	*	X01866	401	71950121	71955220	5100	-	466	upstream	466	PHOX2A
chr11	71955867	71956376	510	*	X01867	401	71950121	71955220	5100	-	646	upstream	646	PHOX2A
chr11	72385942	72385980	39	*	X01882	5138	72287184	72385497	98314	-	444	upstream	444	PDE2A
chr11	72386521	72386569	49	*	X01883	5138	72287184	72385497	98314	-	1023	upstream	1023	PDE2A
chr11	72928760	72928939	180	*	X01884	5029	72929343	72953472	24130	+	403	upstream	403	P2RY2
chr11	72928955	72928971	17	*	X01885	5029	72929343	72953472	24130	+	371	upstream	371	P2RY2
chr11	72928974	72929063	90	*	X01886	5029	72929343	72953472	24130	+	279	upstream	279	P2RY2
chr11	73017645	73017713	69	*	X01891	9828	73019663	73080425	60763	+	1949	upstream	1949	ARHGEF17
chr11	74442031	74442333	303	*	X01902	25884	74407474	74442186	34713	-	0	overlapStart	0	CHRDL2
chr11	74442031	74442328	298	*	X01903	25884	74407474	74442186	34713	-	0	overlapStart	0	CHRDL2
chr11	74442427	74442451	25	*	X01904	25884	74407474	74442186	34713	-	240	upstream	240	CHRDL2
chr11	74442646	74442900	255	*	X01905	25884	74407474	74442186	34713	-	459	upstream	459	CHRDL2
chr11	74442646	74442900	255	*	X01906	25884	74407474	74442186	34713	-	459	upstream	459	CHRDL2
chr11	74951259	74951404	146	*	X01907	100507050	74951950	74954749	2800	+	545	upstream	545	TPBGL
chr11	74951210	74951404	195	*	X01908	100507050	74951950	74954749	2800	+	545	upstream	545	TPBGL
chr11	74951570	74951870	301	*	X01909	100507050	74951950	74954749	2800	+	79	upstream	79	TPBGL
chr11	75142443	75142622	180	*	X01914	283212	75133438	75141674	8237	-	768	upstream	768	KLHL35
chr11	75142443	75142622	180	*	X01915	283212	75133438	75141674	8237	-	768	upstream	768	KLHL35
chr11	75380372	75380506	135	*	X01927	4135	75297963	75379479	81517	-	892	upstream	892	MAP6
chr11	75380372	75380506	135	*	X01928	4135	75297963	75379479	81517	-	892	upstream	892	MAP6
